review,label
"saloon or his next hunting trip, rodeo, skeet shooting or country music concert. I have never even seen a small town cop driving a police-truck...anywhere in Texas.<br /><br />The funny thing is this is not done for artistic reasons or comedy...they are actually serious and I guess believe the average person is too stupid to know the difference. The bad scripts and equally bad acting give that away. This show makes goofy shows in the past like Knightrider look like high-brow entertainment. At least Knightrider had the talking car.",0
"The Dream Hunters) in the past, I figured Mirrormask to be a sure thing and was very disappointed. The beginning, live-action section of the movie was intriguing enough. The relationships between the characters was believable and easy to empathize with, and I loved the sets, the costuming, and Helena's artwork. The subsequent computer-generated scenes, however, were excruciating. The dialogue was awkward and pretentious, the interaction between the live actors and the CGI horrifying. Events occurred for the flimsiest reasons, and most events seemed superfluous to whatever plot may have existed. I only watched the first twenty or thirty minutes of the movie, so I'm not exactly an authority, but I strongly recommend that you don't watch any of it at all and stick with Gaiman's strong written work.",0
"What this film has is its realism , you really do get the feeling screenwriter James Slater has been doing his homework on the subject of downhill skiing while director Michael Ritchie shoots the movie in a fly on the wall documentary style . However the problem is unless you`re a big fan of the sport there`s not a lot in DOWNHILL RACER to grab your attention .<br /><br />Before anyone asks why I watched it , I did so because it featured the great Gene Hackman in an early role but that`s not really a good enough reason for watching",0
"wrong happy ending, this would be it. What a bummer end to a movie that, despite my nitpicking here, I did enjoy parts of (I confess to enjoying the bit with the cow and some of the Lucy stuff along with the character with the tongue piercing - at first I thought his indecipherable speech would run me up a wall, but he grew to be my favorite).<br /><br />But as far as my boyfriend knows, I found RAT RACE quite funny and charming.<br /><br />",0
"direction is absent. the actors are admittedly fine, but guess what! it's their job! their job is to act! no need to jump off your seats if an actor did a decent job. do you applause when a bus driver brings you home safely? see?<br /><br />i gave it 2/10 because after all this thing had something that i can't put in words. b movie charm? camp fun? nudity? i don't know.",0
"movie felt really true or genuine.<br /><br />The only good things I can say is some (very little) of the scenery was filmed nicely and a few scenes were mildly interesting. Don't see this when there is so many better pointless movies out there.",0
"I have now seen quite a few films by Pedro Almodóvar, but this would have to be the most disappointing so far. This film seemed to lack the zaniness that is usually everywhere in his films, and the story just never got me interested. Many Almodóvar regulars appear in this film, so it's not like there was a lack of on-screen talent, but this film just seemed more serious than his other films. If there was a comedic edge to this movie, I certainly couldn't find it, and it made for one surprisingly weak movie.",0
"this is by far one of the most pretentious films i have ever seen. it is a tight slap on the face of some Indians who speak in English and were looking at the mirror. disgusting. the bubble gum version of the 1970s politics of the north Indian plains. the message - the educated English-speaking Indian tried to save the poor beggars of India in all earnestness. it ignores the fact that the poor beggars are also capable of and are saving themselves on their own.<br /><br />as a love story its okay. the problem is that the love story and character development is based upon a completely fraudulent version of politics.",0
"Rayanne Ruiz)does not want to marry someonelse's choice for her husband; so she is put under a powerful Mayan curse that has snakes hatching inside her body, slowly devouring from the inside out. Her only hope for survival is a shaman who lives across the border in Texas. Time is running out for her; and she is put on a train from El Paso to Los Angeles. Before long the snakes are leaving her pain wrecked body and rapidly growing in size. The passengers aboard the train are now trapped and soon to be snacks for the snakes. The finale sequence is no doubt the best of this 91 minute flick. Also receiving acting credit are: Alby Castro, Al Galvez and Giovanni Bejarno.",0
"left wing Hollywood continues to hedge its bets, making these awful lukewarm movies that neither condemn the war on terror nor embrace it.<br /><br />If you're a Sixties survivor and a committed pacifist, and you're hoping for an all-out condemnation of war like BORN ON THE FOURTH OF JULY or ALL QUIET ON THE WESTERN FRONT, this movie will really feel like a rip off. None of these soldiers actually question this war, or any war, or the idea of war. They just gripe about having to do another tour.<br /><br />On the other hand, if you're a patriotic American who wants to see a story of courage and honor, this movie will really feel like a rip off. None of these soldiers loves America, or even loves the service. The way they pout and sulk makes them come across more like suburban teenagers than blue collar tough guys. It's not WE WERE SOLDIERS, and it's not SANDS OF IWO JIMA. It's not even mindless action, and the war scenes are less RAMBO and more BUFFY.<br /><br />Ryan Philippe so completely cannot carry this kind of movie. Though he's devastatingly sexy, in a rough trade, men's room, bisexual sort of way, it's hard to picture him as a slow-talking' Texas boy who wants to stand up and be counted. This is no Sgt. Croft in Mailer's THE NAKED AND THE DEAD. He's more like Joel in Truman Capote's OTHER VOICES, OTHER ROOMS. He can't sell you on the idea that he's been in combat and done his bit, OR that he wants his woman and wants her right now. He fizzles on the battlefield and in the bedroom scenes, looking as if he would much prefer to bend over and take a good stiff attack from the rear.",0
"The story has little to do with Jack London's original novel. I thought the acting was very unnatural, the dubbing was done very sloppily and the story itself contains a fairly large number of inconsistencies and loose ends. Apart from that, the pace of the movie was horrendously slow at some parts.",0
"detective story thrown in just makes things worse. What at first appeared to be a perfect movie ending, is first screwed up and then comes out as just a dream. I measure movies by how well I would remember them, and for this one, I already started to forget the details.",0
"What a mess of a movie! If it wasnt for Eric Roberts and Susan Sarandon's performances ,this movie would be a total waste! A very muddled plot and phony dialogue.Eric Roberts debut....where did his career go from this movie on?Nowhere but down!",0
"Mongolian. The dialog is primitive and the scenes with dialog are slow. The battle scenes are laughable. All the supernatural pathos is lame and is obviously there only to make up for the lack of the story.<br /><br />The Japanese actor was like a wooden doll, and looking at him one wouldn't get any idea how this person could become a leader who could unite the nomadic tribes. He looked sleepy, soft, stiff and pitiful for the most part of the movie.<br /><br />And I don't even want to start on the subject of the historical relevance of this piece of cinematic waste. To see Chinggis-khan half of the movie as a slave, to see his two first kids be born from other men, to see his wife selling herself to the Tangut merchant... my blood starts to boil. And where is the beautiful story about the friendship between Temujin and Jamukha? One could make a great movie out of it. Where is the story of the rise of Temujin? Of his childhood, of his relationship with his family, with his brothers, of how he struggled to survive among mighty enemies of his family? where is Van khan, who helped him a lot? where is the depiction of life in the steppe, of the life of the nomads, of their traditions, of their relations with the other nations around them?<br /><br />Where is development of the characters? We totally fail to see what brought Temujin together with Jamukha and what brought them apart and most important, how Temujin became Chinggis-khan, how he, an outcast with no wealth and military power managed to unite the Mongolian tribes and create such an organized and effective war machine that crushed one nation after another and created the largest land empire in history. All this could make several interesting and dramatic stories with complicated plots and deep characters, but unfortunately we didn't see any of it in Bodrov's creation, not even a glimpse.",0
"Inki on the space in the main page and you're there. <br /><br />I wish Charles M. Jones had been nicer to Inki in this short. So there. <br /><br />Recommended to: People who are interested in old cartoons and/or people who are just messing around on You Tube.",0
"The worst part of all is the poor scripting, leading to superficial acting.<br /><br />Dreyfuss' character is intensely repetitive and annoying, and Dreyfuss himself has the annoying face to match.<br /><br />Holly Hunter's character is exaggeratedly self-centered, and Hunter herself indulges in serious overacting, as usual.<br /><br />Brad Johnson was wooden. John Goodman made the best of it.<br /><br />Furthermore, the whole death / ghost thing has since been somewhat overdone, and now appears rather lame. <br /><br />Barely watchable only if you like old aeroplanes.",0
"one night at McCool's, the bar that Randy worked at, they have no knowledge of each other, but all three cannot stop thinking of Femme Fetale Jewel Valentine (The Lord of the Rings' Liv Tyler). All three are telling their stories to someone they hope will listen to their pretty intense and revealing stories, Randy talks to hit-man Mr. Burmeister (Michael Douglas, who co-produced the film), Carl to psychologist/psychiatrist Dr. Green (Reba McEntire) and Dehling to priest Father Jimmy (Richard Jenkins). They confess all details of what they have been willing to do, their sexual contact with her, and eventually they are all brought together in one place, all intent on being with her, and all involved with the final shootout that leaves one dead, one running away (and eventually dying) and one stunned, and the unexpected guy she chooses (but at the same time obvious, cos it's sex-obsessed Douglas). Also starring Andrew Dice Clay as Utah/Elmo and Sandy Martin as Bingo Vendor Woman. If I had to pick a favourite moment, it would definitely be what was mentioned at number 11 along with Cool Hand Luke on The 100 Greatest Sexy Moments, where Tyler copycats the woman washing the car with suds all over herself, and in front of Goodman, very sexy! Apart from that, not the most memorable film. Okay!",0
"It is amazing what you can see if you wake at 2 am and turn on the telly. I didn't know they showed films like this. I immediately thought of Roger Corman, who reused locations for movies or used other films locations for his own movies.<br /><br />The makes of this film could just move the camera angles and add some time and they would have an XXX film.<br /><br />There was no story, just minimum dialog that led to stripping and sex. I bet there wasn't 100 words in the whole film, but there sure was a lot of very large busts and hot lesbian action. There was male/female action too, but it was only about 25% of the movie.<br /><br />Another interesting thing came to mind in watching this film that may interest those who are buying hi def DVDs. Sony refused to license Betamax to adult film makers and adult films came out on VHS. You can guess what happened to beta max as the adult film industry makes millions of videos. Sony has again refused to license Blu-ray to the adult film industry and they have just signed a deal with Toshiba. You can guess which high def system will disappear.",0
"Nova, Taylor's mute mate, said that James Fransicus, in the sequel seemed to be cute and tiny compared to Heston.",0
"Tom Cutler (Jackson) is a retired policeman who now works as a crime scene Cleaner-upper. In his latest job, he cleans a new crime scene and destroys evidence and isn't aware the crime hasn't been officially reported. Uh oh, this can't be good. <br /><br />You hear about Cleaners all the time, but usually when a mob or gangland hit is involved when bodies etc need to be removed and the area cleaned up. This one is different in that Tom Cutler works with the Police to clean up after the police have done their investigation of a crime scene. Hey, someone has to do it. You know the Police won't. The movie makes that quite clear and it is up to the family to get the area cleaned up. <br /><br />This is almost a good thriller, but a side plot involving Tom's daughter (Palmer) makes this story somewhat awkward. I guess they had to fill in some time. Oh, they brought this side plot around to connect with the another side plot, but it was still a reach and awkward. See?<br /><br />This was almost a good thriller because there was a noticeable lack of tension, suspense and the pace was somewhat draggy. The music didn't help either as I noticed the music was more appropriate for watching people take a long journey. You know, journey music. Get it? HA!<br /><br />The acting by all was excellent in this almost a good thriller. <br /><br />Violence: Yes, Sex: No, Nudity: No, Language: No",0
"This movie was terrible. The acting was lame, but it's hard to tell if someone was acting well since the writing was so bad. This is one of Johnny Depp's worst movies- I highly discourage anyone from watching it.<br /><br />If you must see Cry-Baby though, I recommend muting it and simply ogling at Mr. Depp for and hour and a half.",0
"<br /><br />I still can't belive Louis Gossett Jr. agreed to appear in this film. Everything about this move feels artificial, forced, and contrived. The air sequences are flat. The enemy characters seem like puppets. This is just a poor excuse of a movie. At least Top Gun had air sequences that looked good (the external shots anyway). The songs by Queen are cool, though. Rent Midway instead.",0
"I do not like Himesh Reshamiya. I do not like his singing too. But his songs are a craze in India, especially among commoners. Now when he ventured to become an actor  that was a big joke! What guts he has to reap as much as he can in his prime time. I did never want to see this movie. But one thing changed it. The movie becoming a super-duper hit! After 2 weeks, Aap Ka Saroor has raked box office collection of 14 crores  compared to Apne that has collected 7 crores in the same 2 weeks. If I can sit through Apne and Rajnikant's absurd Sivaji  I should give this movie also a try to understand what stuff this movie has got that made it such a big hit? The story is about the real life singer Himesh Reshamiya (HR) who has gone to Germany for a concert and falls in love with Riya (Hansika Motwani). A German lawyer Ruby (Mallika Sherawat) loves Himesh. Now Himesh is arrested for a murder. The mission of Himesh (in last 40 minutes) after he runs away from jail is to prove himself innocent and find the real murderer.<br /><br />Let me say that Himesh has nothing in him to become a hero. He tries hard but fails miserably. He is pathetic. I was thinking what could have made the movie click so much? Let me find something positive.<br /><br />First, the saving grace of the movie is the script till the point Himesh runs away from the jail. (But after that the movie nose dives into unbearable stupid limits) Second, the songs of the movie are good, catchy, crowd puller numbers. Third, Mallika Sherawat  she looks gorgeous and acts well too, as the second lady. I can imagine fans of Mallika coming to see the movie just for her. Fourth, the cinematography of the movie is pleasing  especially the German locales, are a treat to watch for the eye. Fifth, the major portion of the story is a love story between Himesh and Riya  with clichéd dialogues that would probably connect to young crowd. Sixth, the Director Prashant Chadha has done a decent job in covering the pathetic acting skills of Himesh as much as possible wi",0
"The authors know nothing about Russians prisons, the movie is absolutely cockamamie, has nothing common with the reality. They also don't that the foreign prisoners in Russia have a special prison so the foreigners NEVER live together with Russian criminals. The uniforms in this movie look if they were stolen somewhere in Latin America. Prisoners in Russia also don't work outside the prison. Each kill in Russian prison is a subject of investigation so the prisoners kill each other only if there some very important reasons. Playing soccer is also forbidden in the prisons, contacts between the prisoners are very restricted, no chance for bloody combats etc etc etc. So this movie has Nothing common with the reality.",0
"Seriously Reality Charity TV These producers must think that the masses are full of non-thinkers.<br /><br />These shows are called reality, which means they are suppose to resemble something real, with truth or facts.<br /><br />I suppose the characters are really acting in all the pathetic-ness.<br /><br />At one point I wonder if these type of shows decrease or increase the collective unconsciousness.<br /><br />We live in a world that already contains individuals that are not authentic. <br /><br />Is it necessary to promote an inauthentic way of being?",0
"I would like to comment on how the girls are chosen. why is that their are always more white women chosen then their are black women. every episode their is always more white women then black one's. as if to say white women are better looking then black women. I would like for once see more black women then white. and it not just your show it's like that in a lot of shows always more white's. but i would have thought since you as the head honcho of the show you would see this yourself and have more black women on your show. but you are just like the rest trying to act like you are so fair and nice. you are just a big fony hypocrite.",0
"Skeleton Man",0
"Will Spanner (David Byrnes, the fifth actor to play the role in the series) stumbles onto another bizarre case, this time involving vampires rather than the usual witches, warlocks & demons (he's at the hospital to check on his friend's son who got hurt in a hit and run when they wheel a girl who's been attacked by a vamp in). He brings in Detectve Lutz to help out with the case which revolves around a clandestine vampire organization trying to get a business merger to go through to let them legally own all the blood banks in the world or some such nonsense.<br /><br />The plot of this movie pretty much takes a backseat to the nudity & simulated sex scenes. (As is to be expected from this series, i guess). So complaining about the lack of good acting, or compelling plot-line, or even convincing characters, I suspect, would fall on deaf ears. If you're watching this film, you don't care about such 'frivolities' and just want some 'action'. Sadly on that front the film fails as well. All the woman are attractive enough but the way the scenes are filmed are just atrocious. Making this more or less an exercise in futility in every conceivable way.<br /><br />Eye Candy: Both Kimberly Blair & April Breneman show everything; Ashlie Rhey shows full- frontal; Aline Kassman & Mai-Lis Holmes only shows their breasts<br /><br />My Grade: D",0
"I make as much in one night doing this as I do in two weeks' hairdressing).<br /><br />Unless you want to get depressed and bored to the teeth, forget it!",0
"if you're a sucker for corny movies and are looking to see something you don't need to pay close attention to, this might be worth watching. the story itself is very unrealistic. the dialogue is also not very believable. it is doubtful you will find yourself relating to any of these characters because none of them are very likable. the acting could've been a lot worse. victoria pratt is noticeably out of place with the rest of the cast, as she seems to have a lot of potential and talent as an actress. while it's not saying much, this is one of the best acting performances i've seen from tori spelling. she appears to be getting better with age. overall, this extremely melodramatic movie is mediocre at best.",0
"pure movie, too, but this is the negative form, exactly that which should *not* be done.",0
"wish with his woman simply inflicts her with the same illness he has. If this had been a film about a man's courage to go on, in spite of his problems, similar to the Jill Kinmont story, that would have made it a great film.<br /><br />If you're interested in seeing true courage, check out the movies about Jill Kinmont, the former skier who was disabled after a bad ski accident.",0
"I don't give a f**k character that takes pot shots at the main. Everything the main character said and did was a chore, so much so it made me wince.<br /><br />Overall the plot, the supposedly big revenge theme, lasted for about 30 seconds and lacked any real motivation. The characters acted irrationally and didn't seem to have any real relationship with anyone else. No character had any depth to them, they may as well have been cardboard cut outs walking past the static camera.<br /><br />A truly horrible piece, worse than a first year students 2 minute short for youtube. Advice to the director? Change your name and deny any association with the film that will probably sell one copy at a yard sale in Ohio.",0
"a real hoot, unintentionally. sidney portier's character is so sweet and lovable you want to smack him. nothing about this movie rings true. and it's boring to boot.",0
"menage a trois as its theme. In my view both these films were much more successful than Hardbodies II which has a very tenuous story line and depends too much on simplistic semi-slapstick comedy. The use of slapstick quickly becomes tedious, it usually leads to a series of very short self contained cameo sequences that are hard to integrate into an ongoing story line. Mel Brooks achieved this brilliantly with Silent Movie, but few other films have succeeded in the same way, and Hardbodies II unfortunately does not. There is also the problem that the slapstick sequences do not co-habit happily with the idyllic and peaceful scenario in which the film is set. The final airport sequences were no doubt intended to provide a hilarious ending for this film but in my opinion they are an example of the worst type of overplayed slapstick pseudo-comedy. They are also grossly overlong, so I left the cinema with a bad taste left in my mouth. This is a film which could have been much more successful with a stronger story line and with most of its slapstick sequences very heavily pruned. As it was released it certainly does not warrant a viewers rating higher than 3.<br /><br />	There is little memorable in the acting, but the cast does its best within the limitations imposed by a meagre story line and poor direction - it is in these latter areas that the failure arises.<br /><br />",0
"Like most musicals of the era, one must check reality at the door. Broadway MELODY of 1938 is not remotely believable nor plausible, but kind of fun in its strange way. This movie is really just an excuse to execute the talents of the stars. Some scenes just happen as if they were in a review, not a plot driven movie.<br /><br />Judy Garland shines and it's a pity she has so little to do unless much was left on the cutting room floor.<br /><br />One of the most inane happenings are the way Eleanor Powell get a lead role in a Broadway show and Robert Taylor says it's going to be work, work, work from dawn til dusk. Several scenes go by and there's no work, no rehearsals...NOTHING. She needs money to win a horse in an auction. She has no money. Isn't she getting paid while she rehearses? Taylor has to borrow money to help. He's supposed to be a big time producer. He has no money??? Anyway, that's just two elements in this strange story.<br /><br />The musical numbers are quite wonderful which saves this from being a total loss. Broadway MELODY OF 1940 is much better as is Broadway MELODY OF 1936.",0
"This show uses a rather tired sitcom formula of the fat idiot blue collar slob with the pretty (and sometimes shrewish-seeming) wife and crazy in-law(s). With this show, it's fat unfunny comedian Kevin James as Doug Hefferman who works as a delivery driver for a parcel service. He has a pretty wife, Carrie (Leah Remini), who works as legal assistant, and senile father-in-law, Arthur Spooner (Jerry Stiller), who lives in his daughter and son-in-law's basement. Kevin James' Doug is your typical beer drinking, sports loving, TV watching slob of a sitcom husband who would rather watch the tube than deal with his marital issues. He also has a couple of idiot friends who lend extra stupidity to the problems encountered by this show's couple. Beyond the few laughs supplied by Jerry Stiller's crazy old man character this show was generally unfunny. Kevin James' imbecilic behavior usually caused the show's problems that usually resolved by his wife. This show continued a run of sitcoms with the fat stupid father/husband and their pretty wives that all seemed to run on ABC for some reason.",0
"Mad Max George Miller, who directed... *½<br /><br />",0
"That's what I've been wondering for the last hour and a half!!!",0
"action scenes....<br /><br />id say don't waste your money, but id be more upset about the waste of time, i saw it on cable and wanted the 2 hours of my life back",0
"This movie was the worst movie I've ever seen. No story, no point, it wasn't even funny at all, not sure why people say this movie is hilarious because it sucked SO much!! Felix Bean the main character sucked. Susanna sucked. This movie was made in 1996 and it really was set in the 80s. What else, I'm never letting my friend pick movies ever again. Hmm, the movie cover said it was from the producers from super troopers, who kidnapped them and stole their identities. Wow, what a waste of time. The only minute thing that was funny was Freaky Ricky, he was funny, especially when he and Emily ended up together. That was funny. All and all, it sucked, waste of time and sleep. Wow, never thought a movie like this could be made, so dumb for watching for watching it to the end.",0
"Solomon and Sheba has come down in Hollywood lore not for the quality of the film, but for the fact that Tyrone Power died while making it. I was in the 5th grade and well remember the huge news for days when that tragedy happened. I didn't know who Tyrone Power was then, but I learned and learned to appreciate the body of his work.<br /><br />I often wonder if Ty had a sense about this film and what a dud it proved. He was the unnamed producer of this as well. Maybe he just didn't want to face the critics. Good thing Power actually went out with Witness for the Prosecution although you can see him in long shots if you look close. <br /><br />What we have here is a biblical stew that probably would baffle the great Solomon himself. Several incidents described in the Bible that the Bible treats separately are woven together into one plot with a few additions tossed in by Hollywood. <br /><br />The actual story about the Queen of Sheba is that she went on a trade mission to the Kingdom of Israel, chatted Solomon up a bit, came back with a lot of trade goods and that was that. The story of a romance between her and Solomon is of legend. The ancient kingdom of Sheba is about where Yemen is now and her people purportedly moved to the African continent which is how Ethiopia was founded.<br /><br />The Queen never witnessed Solomon's famous case involving the two women with separate claims for a baby, nor was she involved with the building of the First Temple. Nor was she around for the destruction of same. For that matter neither was Solomon.<br /><br />And she was not involved in the dispute over the succession when Solomon's brother Adonijah put in a counterclaim. That is the heart of this film. Adonijah upon hearing the news that King David is dying declares himself king. Of course David rallies temporarily and says that God came to him and said Solomon should succeed him. When David hears about what Adonijah did, he says that's what got God all bent out of shape, Adonijah being greedy. After that Adonijah gets t",0
"The Foreigner again even once.",0
"The Shining. Don't bother with this one.",0
"'R Xmas (keep in mind, this was opening night!) had a total of 4 people watching it, myself, my wife and two others! <br /><br />Way to go, Abel!<br /><br />2/10",0
"When I was a little girl, I absolutely adored The Swan Princess, it was reliving the same fairy tales of Snow White, Sleeping Beauty, and Cinderella, the princess and her prince who saves the day is always a timeless story that will never die, well, hopefully. But I figured that I would check out the sequels for The Swan Princess to see what they were like and unfortunately, this is the typical cartoon sequel that just disappoints more than entertains. The only character I found still very amusing was the Queen, she was very funny in this movie and had the best part. But with the voice changes, they were noticeable and also bothered me quite a bit, I don't mean to be picky, just it was too weird for me. The story also was just more or less borrowed from the first Swan Princess, just the villain in this movie is following Rothbart's footsteps.<br /><br />Odette and Derek are about to celebrate their one year anniversary, but Derek has been too preoccupied with fighting for his kingdom to keep it safe. With his mother's birthday also coming up, he forgets about that since there is a new villain in town, Clavious, who is hoping to go above and beyond where Rothbart's powers went and kidnaps the Queen on her birthday. But Odette must change back into her swan self in order to help Derek fight him and save his mother.<br /><br />The Swan Princess 2 is of course more than alright for the kids, that I never mind, it's good clean fun for them. The reason why these sequels are disappointing though is because it is usually just for the kids, that is the audience they aim for, but it's more enjoyable when the jokes and story can be enjoyed by everyone. Now there are a few laughs and giggles here and there, but this wasn't as clever in my opinion to the first Swan Princess. I would recommend it for the little one's, but if you're looking for a fun cartoon movie, I'd recommend staying with the first Swan Princess.<br /><br />4/10",0
"Devil Fish; seven for the MST3K version<br /><br />",0
"The Boll Zone. Exit as quickly as possible, & don't look back.<br /><br />2 out of 10.",0
"I wanted to stick my head in a bucket of lye, pull my eyeballs out and jump off a cliff. This summarizes my feelings about this pathetic waste of human effort. Artless, self- indulgent, thoughtless, and just bad. Bad beyond comprehension. What else can I say? If you are unfortunate enough to be in an area where this piece of idiotic trash is playing, please, please have mercy on soul and avoid at all costs.",0
"Van Helsing here). The murders are played for laughs, too extreme to be scary or even creepy to anyone over age six. The audience particularly cracked up when a certain high profile hotel heiress got her homely face run through by an steel bar, although her earlier half-baked striptease was the only genuinely creepy thing in the film. Another comedy highlight was when Cuthbert sticks her finger through a grate and has it clipped off by the bad guy.<br /><br />The good scenes take place in Trudy's House of Wax, a waxworks that has something to do with a closed sugar mill, conjoined twins, and a lot of roadkill (which Cuthbert gets to bathe in). All this is supposed to be happening somewhere in rural Florida although from the many hills it sure looks like Paul Hogan's country (attention location scouts-the gulf coast is not noted for it's rolling terrain). The screenplay apparently intended to play up the connection (bad pun) between the two sets of twins, but somewhere during production or post-production most of the dialogue concerning this was trimmed. Since what is left about the twin connection makes no sense and goes nowhere, you wonder why it wasn't also cut to reduce the boredom factor.<br /><br />What is particularly sad is that the producers did not have the brains to recognize in mid-production that they had the ingredients for a first rate horror classic-even with the existing cast. What was staring them in the face was a chance to go somewhere with the illusion of a town of wax. Because it is a photographic medium, modern film is intrinsically naturalistic, almost without exception prone to creating an illusion of reality. Here they had a ready-made opportunity to give the photographic medium a theatrical element of extreme stylization. Like an impressionist painting, the town creates the illusion of reality from a distance but reveals itself as a highly stylized wax fabrication up close. Of course they would have had to find a visionary Director and DP to bring the thing off successfully, but every",0
"I watched this movie on video the other night and found myself dozing off throughout this uninspired snoozefest. First of all, one of my biggest pet peeves is when movies like this are characterized as horror movies. It is a THRILLER! get it right!It has no monsters or anything supernatural. It is simply a movie about a twisted serial killer (Actually there is a very small body count so it is more of a serial torturer movie and it did a good job of torturing me.) The basic premise of a man luring teenagers to his house of horrors through online chat rooms could have made for a great movie but we only see him lure one pair of teen girls through the internet at the very beginning of the film. One of these girls turns out to be a local detective's daughter and he gets emotionally involved in the case. The film quickly changes from a potentially intelligent sado-masochistic thriller to a boring old cat and mouse game between the incredibly dull detective and the psychopathic Captain Howdy/Carleton Hendricks played adequately by writer/producer/Twisted Sister frontman, Dee Snider. The occasional attempts at meaningful poetic one-liners about the positive effects of pain and the like from Snider are laughable. If he is attempting to get people to subscribe to these opinions through this film, he fails miserably and (unintentionally) makes light of them. The directing by John Pieplow (whose only previous directing effort was Jurassic Women, which I will let the title speak for itself) was uninspired and there was something wrong with the editing which resulted in the film being disjointed with a few scenes completely unrelated to the plot, unless the screenplay is at fault (which is quite possible.) This film a completely unsuccessful attempt at a thriller trying to pass of as a horror movie that's only achievement was making me squirm at the sight of a few graphic bodily piercings. If you see it at your video store don't waste your money but if you need something to laugh at one night and Strangeland is on cable, yo",0
"In order to describe what's seriously wrong with this movie it has to contain some *spoilers* so if you're going to see it and expect to be surprised, don't read this!<br /><br />I liked everything about this movie except the plot; and in a thriller like this believable plot is essential. It is well acted, if a bit slow moving, and the camera work and Portland scenes are exquisite for a low-budget, unpretentious picture. The dialog is very good. <br /><br />Mason is seriously withdrawn youth who works at a telemarketing company selling insurance. His high school buddy, Berkeley, is his employer and looks after him like a brother despite the fact that Mason is quite obviously mentally ill. Mason has nightmares which send him gasping and fumbling for his inhaler. His visions and nightmares suggest that he has had serious problems with good-looking women in his past, and the movie seems to be suggesting that he may be a serial killer of women. He meets a perky, pretty girl named Amber and he sketches her in his notebook. She takes a liking to him and poses for him so he can paint her portrait. He sees more of her and begins to awaken from his withdrawn state, almost becoming halfway human. Then something goes wrong. Amber finds sketchbooks with drawings of other girls and she begins to wonder. She becomes frightened and pulls away. We are wondering if her sudden coldness is going to push him over the edge. His behavior becomes more erratic. <br /><br />This is the setup for the revelation. In order to explain how this movie goes horribly wrong I have to explain what happens. *Another spoiler warning!* In order for this plot to work we have believe that Amber, a really outgoing, pretty young girl is going to go for a seriously emotionally disturbed young man who, at least at the beginning of their friendship, has a vacant stare and can only speak in monosyllables or doesn't speak at all. He's way beyond nerdy, he appears on the verge of total catatonia. Yes I know, girls can be attracted to all kinds of weirdos, b",0
"story is loosely held together at times but most of the time the movie just moves along with no purpose or drive. The entire story seems forced and the script surrounding the story is even more forced that it become farce at times.<br /><br />The actors show up but doesn't do anything to deserve any credit or appraise. Most embarrassing are leading ladies (Roberts and Zeta-Jones) that either overplay or are extremely plain. Damon, Clooney and Pitt aren't brilliant either. To be honest I really don't understand how they would want to be associated with something as bad as this movie.<br /><br />=== May contains spoilers ==== Camera and editing, sigh where should I begin. There are many unnecessary camera movements that just make the experience painful. Combine that with extremely untactful editing and you start looking for a wooden spoon to carve your heart out. Especially the scene where the entire gang is moved out of the prison to be transported away by car. The camera zoom to each person just get boring and when you are at number 3 of 12 you got the message: wow you are cool and can do simple zoom effects - NOT. I understand that the scene with Tess Ocean (Julia Roberts) playing Julia Roberts is supposed to be funny but it just gets extremely embarrassing and you turn away to avoid experiencing the mess. Bruce Willis. Why? Please explain it to me! WHY???<br /><br />To summarize ... if you have to choose between root canal work and watching Ocean's 12 I recommend the former. Make sure they do all the teeth while you are at it ...",0
"excels in that department. This could have been a good movie that shows the struggles of Dylan Thomas during WWII; and how strong the sentiment was against men who somehow managed to avoid serving in the military then. Keira's screen writing mother tries to show how this sentiment was used against Dylan but really muddles this. Instead we get a chick flick about how two young mothers bond together; sort of. In a way. Perhaps. Somehow. Of note is the fact that a soldier (the husband of the friend of Dylan's wife) is sent back home after serving in combat; yet it is unclear if the war has ended!! A lot of things about this movie are similarly unclear; and though I have stated that already I will do so again as it seems to be the central motif of this mess.",0
"negotiation skills, he tries to run an independent record label with the wife of a murdered friend, played by Uma Thurman, and try to get his young singer (Christina Milian) a hit record.<br /><br />Before I saw this sequel, I had heard that it was a terrible film. However, Be Cool is still an enjoyable comedy even if it's not as good as the original. The movie focuses on the music industry this time around instead of the movie industry. The music business is portrayed very poorly in the movie and they use a bunch of lame stereotypes. I can't tell if this was the intention or not since Get Shorty did a nice job of spoofing the movie industry. The same can't be said for the sequel and the attempts just come as lazy.<br /><br />An impressive cast is what saves the movie from sinking. The best performance is given by The Rock and it's nice to see him in a different type of role. Vince Vaughn also gives a funny performance though he started to get annoying before the end. Surprisingly, Uma Thurman gives an average performance and I was expecting more from her. John Travolta returns as Chili and he does an okay job. His performance is kind of dull though. Christina Milian gives a horrible performance and she's also not that good of a singer. Cedric the Entertainer gives a good performance though he isn't in the film for very long. There are also a bunch of cameos including Steven Tyler and James Wood.<br /><br />F. Gary Gray directs and he does a poor job. He just doesn't handle the film very well and the movie is kind of a mess. There was also a ton of product placement and it got annoying after awhile. Also at 118 minutes, the film is too long and there are a lot of slow spots. The film needed to be edited badly and it clearly wasn't. Fortunately for the film, the actors are able to rise above the weak direction and script and they deliver some funny scenes. Sometimes, the film tried too hard while other times it was actually pretty funny. Compared to the original, the sequel doesn't measure up well. However, Be ",0
